trial_id,cos_045,real_045,imag_045,abs_045
s04_r0_t015,0.9990963088747815,306.0036424549735,13.018055203225458,306.2804253571969
s04_r1_t016,0.8769786228656409,237.58895198186852,130.1838736823347,270.9176093774281
s04_r1_t017,0.8746954396938802,109.09508461967788,-60.45011356828343,124.7235090854689
s04_r1_t018,0.5388909513685265,273.04509926620574,-426.81457367435314,506.6796882983488
s04_r1_t019,0.8825144274985776,559.3580457625363,298.0777097379374,633.823117598197
s04_r1_t020,-0.855461519572247,-222.75740448533492,-134.8495148573025,260.3944179706872
s04_r1_t021,-0.32499562195816895,-85.74230894053264,249.5043835966108,263.8260430214926
s04_r1_t022,0.8297049714057704,129.5123457061768,-87.1322634610292,156.0944554625771
s04_r1_t023,0.09119516205152228,36.780012308016765,401.6304223050271,403.3110033538538
s04_r1_t024,-0.48269174272742166,-274.1401974073861,497.39680519502076,567.9405159457934
s04_r1_t025,-0.7749315445002948,-252.10512046784768,205.62051672298475,325.32566554690277
s04_r1_t026,-0.24577974481509351,-77.47473380789143,-305.55101605834744,315.22017351827617
s04_r1_t027,0.24023116615743437,59.78706903294773,241.58500333726056,248.87307500212765
s04_r1_t028,-0.3266596190028099,-31.864375653173134,92.19493182454528,97.54611160830085
s04_r1_t029,0.16759306436017393,47.96539046736217,282.15356417914916,286.20152421271933
s04_r1_t030,0.8989046896636738,150.9194135079465,-73.56115694192596,167.89256441015252
s04_r1_t031,-0.9384482855259663,-210.92318826094885,-77.6356456239406,224.75739101887117
s04_r2_t032,0.8867292950807443,183.1545136674281,95.48610259251313,206.55065157258656
s04_r2_t033,0.15726520615302586,9.348423452221539,-58.703992393555836,59.44368548453828
